	lfc	se	pvalue	padj
Zmiz1	-0.06924990264474484	0.0859043224965931	0.45678081179267316	0.738208354579484
Ppif	-0.04726115044447354	0.05333703815567343	0.41614806775404883	0.7106423416743045
Zcchc24	0.291582736118313	0.1451078732547154	0.10072078266554521	0.395772583371554
Anxa11	-0.4010658115523782	0.04811829829440315	0.000406468692971269	0.04122290775158312
Slmap	0.2973371971033165	0.15068663270536903	0.10548928057432765	0.40322303649459285
Dennd6a	0.012695505379817007	0.068580229307989	0.8604105666602334	0.947227231174159
Arf4	-0.04890690381246898	0.05728344546231927	0.4322225811128077	0.7203166843693194
Pde12	0.3852005188309158	0.08374530108462516	0.005842086986540838	0.1269036309558722
Dnah12	0.15280199745419587	0.722089955812133	0.8407658089979467	0.9385997851639266
Asb14	0.13037615448125095	0.2993283648976148	0.6813158257381791	0.8655388060051014
Appl1	-0.1261115089038114	0.031466069383383394	0.010243260722217517	0.15719827479428122
Hesx1	0.03386719609629617	0.04893987365915919	0.5197417465972861	0.7775314859721211
Il17rd	-0.1614513247306193	0.08330048403941126	0.11032780148924332	0.4095730712819855
Arhgef3	0.04365802625867765	0.1033886564636177	0.6903700938933988	0.8696569398881182
Tasor	0.11626924820774764	0.0710153941210996	0.16250672228818203	0.48083025347161934
Ccdc66	0.09838718562466475	0.06105629075069435	0.1680055781234775	0.48861720829683436
Erc2	0.04735558923116834	0.13258358833729486	0.7355410231818651	0.8908512458216289
Wnt5a	-0.31577515266574174	0.24274599959424173	0.25003263669109416	0.5761485248314019
Cacna2d3	0.23548269506468422	0.3279383857918809	0.5048570864202966	0.7690084955987214
Selenok	-0.45032122794818985	0.1826938946019293	0.05688560272825965	0.3165679831772092
Actr8	-0.229263683569906	0.1411573938963892	0.16526721727230537	0.48411115068035904
Il17rb	-0.05570331622780367	0.19923140452375906	0.790988281991007	0.9180528884078731
Chdh	0.335131323267746	0.5160672007851647	0.5447302062164465	0.7903789226657464
Cacna1d	-0.028814494416196546	0.0572845294677622	0.6363287505669535	0.839115393715883
Tkt	-0.1508843426480455	0.08267663399542723	0.12758674621899752	0.433797534264312
Prkcd	-1.3455811182092896	2.025378899998789	0.5358666953396611	0.7849868226636768
Rft1	0.13528671235003475	0.10194297979751195	0.2418513958050209	0.5694410232235865
Sfmbt1	-0.20736672307819415	0.08344445754936625	0.05549404907399579	0.3128257894571075
Stimate	-0.21753710214235866	0.14681686736012747	0.1985156086943097	0.5257387900233312
Mustn1	0.10429167814880147	0.08156971773702848	0.25718192478192625	0.5834425067552451
Itih4	-0.07092156781057565	0.04756746956863768	0.19616564661167468	0.5221717714182674
Itih3	-0.6117737914477628	0.4996229430290616	0.2753143970263829	0.5989192691569499
Nek4	-0.44301026638944485	0.2245149069929572	0.10549290091498163	0.40322303649459285
Spcs1	0.008449368861795925	0.05433333343182822	0.8825025826747974	0.956249694416115
Glt8d1	-0.2705355087898642	0.10037684249518973	0.043030313262623264	0.2791022443206161
Gnl3	0.16411283573603175	0.055260897647828974	0.03116491869035466	0.24614776439094738
Pbrm1	-0.14692311552529969	0.053983146669625184	0.0416929880527316	0.2742727505207827
Smim4	0.0946912516664753	0.08409780829672134	0.31130253118403367	0.6311187322790361
Nt5dc2	0.08323847350002112	0.1797783987147043	0.6628133374143952	0.8542106189431454
Stab1	0.3803938157743425	0.08337745210778454	0.006044149134851796	0.12847602610602046
Nisch	-0.2355960095650591	0.062127748132861954	0.012730718186341979	0.17349670431856493
Tnnc1	0.19073510534615234	0.09139061558158777	0.0912431805306243	0.3799546375366458
Sema3g	-0.04438991913009893	0.09981361177946786	0.6751070569337754	0.8617340567995705
Phf7	-0.3076514357265441	0.12180158676121454	0.052797058458633035	0.30690676154134283
Bap1	0.021019960599585552	0.019515647371241982	0.33064356055369487	0.6468483668062875
Dnah1	0.4167181227711587	0.6596773810430713	0.5553338261132555	0.7958250384522928
Capn7	0.18470270586386217	0.06248282571624946	0.03166288967168415	0.24701237808523394
Sh3bp5	-0.36600852260337735	0.06325967326035273	0.0021709162832456814	0.08682613372234285
Mettl6	0.1328096657654605	0.089945051828396	0.19982549722902648	0.5275488746663151
Eaf1	0.18404630667391864	0.0475078445278471	0.011712529160432803	0.1671560599161723
Colq	-0.18451628961581323	0.07957670125758591	0.06816200295281062	0.337713459024088
Hacl1	0.22946483166364162	0.16183706972107723	0.2154262595910744	0.5445264533927373
Btd	0.14042593668034975	0.0859850135164027	0.16336685598375758	0.48172327787454355
Ankrd28	0.24757283623498694	0.05695770509679532	0.007382756997081476	0.13728274006608984
Galnt15	1.1577029697009036	0.2633502441584603	0.00704780451627628	0.13500261466809174
Dph3	-0.2797220117750401	0.09853211327848957	0.0362936368514311	0.2616545285203752
Oxnad1	0.08114939674996258	0.042362396264879275	0.11356766614337048	0.4148921743681895
Ncoa4	-0.019057369778320066	0.07403399163443328	0.8071174023881819	0.9264262872589152
Timm23	-0.11369205604688304	0.19556790909905425	0.586229880573079	0.8130687268859442
Parg	0.33984236870408147	0.05901605846239553	0.0022170334561732374	0.08767889967464064
Ogdhl	0.04756462844901943	0.16023890107203556	0.7785274873871356	0.912805421283106
1700024G13Rik	0.16355931994751738	0.652666802882958	0.812094163784495	0.9280193986949735
Chat	-0.6059365594426813	0.27968425227636295	0.0825065937206739	0.36521887133367414
Slc18a3	-0.9285155213324163	0.20808675825916356	0.006627214741758798	0.13298003857912752
Ercc6	-0.038988579765809384	0.2128122850656136	0.861833481068754	0.9476966655166408
Prrxl1	-0.16266847894479736	0.13045246882034628	0.26764016784742295	0.5920215538970315
3425401B19Rik	-0.16459268171012031	0.11696967015466318	0.21840280763023226	0.5468671331316827
Tmem273	0.3493225242681348	0.14063782515819256	0.05557857017939173	0.3128257894571075
Vstm4	0.019015231025664825	0.09595033852869576	0.850711535392267	0.9426236985112917
Wdfy4	0.15592520805290855	0.15757554921413952	0.3678431513625242	0.6763976791072178
Lrrc18	0.2488973978240514	0.07582035011226874	0.021888540999581887	0.2155089167743229
Arhgap22	0.1471314790937197	0.1747265418225193	0.4381603612147536	0.7237438980057046
Mapk8	-0.0942095349306129	0.022483378772774308	0.008570259028394592	0.14681342175999068
Frmpd2	0.10030640967767757	0.43918010709460087	0.8283863716854432	0.9341695107440114
Ptpn20	0.02412474289611724	0.15836296500507135	0.8848765710210617	0.9569750448014653
Gdf10	-0.20048166067587747	0.35537905808651005	0.5970270862559669	0.8183627498256542
Rbp3	0.06838463363625323	0.16480051670132811	0.6953798039058792	0.8717824615780441
Zfp488	0.2677406927606798	0.06284993771523338	0.008014871570747912	0.1416636381321145
Anxa8	-0.7788549885265488	0.12375572367246516	0.0014893662941305905	0.07206101775030045
Npy4r	0.07195320661447348	0.06317820128886223	0.3063548297207339	0.6262759504715684
Gprin2	-0.5435498413846651	0.1865727443393445	0.03327023868021155	0.25278055965381074
Syt15	-0.4699621687864284	0.4389806276466567	0.3332940456438573	0.6488851570531863
Shld2	0.016987977424832934	0.062329737215763945	0.7960966533103064	0.9203998111965939
Glud1	-0.09753975293459938	0.03748550007167536	0.04812905198244708	0.2938040466476487
Fam25c	0.14458833642397426	0.17255608777306328	0.44027889877745247	0.7248393599901553
Sncg	-0.8242395480813411	0.37721383250161045	0.08059576983524305	0.3619891760624857
Mmrn2	-0.18867158553357388	0.11811254381761793	0.17106983253945654	0.493018724147447
Bmpr1a	0.15424223764990153	0.040525326007032805	0.012550347484620876	0.17231078763976004
9230112D13Rik	-0.02194853643064739	0.043073471838073245	0.632045987512337	0.8367993716067962
Ldb3	-0.1380411705698008	0.11905729098573443	0.2986280195801941	0.6188566869349615
Opn4	-0.12177374853637536	0.0619045313055404	0.10631473258400924	0.4040204239876452
Wapl	0.051565150101952284	0.07683375278691777	0.5318910635762568	0.7838719062119195
Grid1	0.09990487871161413	0.09955155484681738	0.3616608785960666	0.6724345949917419
Ccser2	0.053820820030830774	0.05109373162602933	0.3403888468731221	0.6547554139701631
Rgr	-0.06518824922870903	0.016752298415576045	0.011509798817207604	0.16636939091705621
Cdhr1	-0.21000127906128752	0.6302166149028304	0.7524865683898168	0.8985419308367933
Ghitm	0.15845815893985638	0.05611937222414114	0.03695215671427156	0.26396438330518796
Nrg3	-0.1398138526336936	0.14524939109372326	0.3799680867815874	0.6846460354245043
Sh2d4b	-0.043126340185813294	0.2570860993579296	0.8733534927271487	0.9526497253891452
Tspan14	0.1784018091558739	0.11426097494659192	0.17919457495604127	0.503615355083019
Prxl2a	0.039474254235376094	0.2458468015872032	0.8787220158898276	0.9549848986865085
Dydc2	0.2507475972491213	0.30740021082704677	0.45176253276886247	0.7337886893579354
Dydc1	-0.00956646715973819	0.2496326496922304	0.9709138313671344	0.9898961728339767
Mat1a	0.017936071022067346	0.07078225362679562	0.8100500618356272	0.927438452034904
1700024B05Rik	-0.24353505362909753	0.05679890282918271	0.007806329436984284	0.14068989861505146
Gm8104	-0.5957638359630375	0.6281063654261119	0.38642659012024705	0.6882156821027584
Gm9732	-0.2805021027574673	0.21309906210470075	0.24518345552887935	0.5727183415780563
1700001F09Rik	-0.09359576980990947	0.06338644871630349	0.19981905379442141	0.5275488746663151
Gm7324	-0.4415126422052287	0.3612327362617431	0.2760870010261438	0.5994013889432148
BC061237	-0.028792468098929526	0.0777336959330883	0.726258427345328	0.8873534690357251
Ptgdr	0.08862601516026386	0.08071582842704934	0.32224404307689647	0.6400859543352465
Ptger2	-0.026588224489277168	0.18167292681560646	0.8893610335408457	0.9582283593155523
Txndc16	0.3210887652547445	0.05792302742470034	0.0026229944869033675	0.09385437632683889
Gpr137c	-0.17439367358982327	0.03138624579369179	0.002596102646021103	0.09356273961851684
Ero1l	0.1288361167453269	0.06950828968976093	0.12298838676945703	0.42877634221335414
Psmc6	-0.05674616704299407	0.0651044217853359	0.42328640733008566	0.7145984068192041
Styx	0.0916073718113033	0.023421780175579776	0.01128130892507166	0.16474498042434596
Gnpnat1	-0.06327218776091703	0.0632689198466698	0.3631947747945146	0.6738465569167363
Fermt2	0.3157081676406168	0.057056561206598494	0.0026441524537594422	0.09420362976960633
Ddhd1	0.0945837322601335	0.1971501223389119	0.6516525246721976	0.8475922639118744
Bmp4	0.5030455084256649	0.14493370432016797	0.01783275392468519	0.19871722367038328
Cdkn3	-0.03325477460604165	0.1740561847669139	0.8559962185591601	0.9451761243110071
Cnih1	0.03785773069383236	0.067081094855754	0.5968864233674807	0.8183473610999807
Gmfb	-0.01211022802995032	0.08095343090080696	0.8869310923072347	0.9576389280462454
Cgrrf1	0.09169148910495206	0.14017487160562545	0.5419199281347131	0.7887373069197872
Samd4	0.03933219899258589	0.049556313129348974	0.4633624925245619	0.7420173751742258
Gch1	0.1580789205237334	0.14023453280374965	0.31080915689046523	0.6307373155605549
Wdhd1	-0.1289696087440988	0.06705452183783378	0.11244405135311702	0.4134369690654754
Socs4	0.266671328110915	0.09623889121193147	0.03932193592989478	0.26882229193038154
Mapk1ip1l	-0.015058179964349883	0.04343627293655227	0.7429502335199025	0.8936702546982106
Lgals3	0.7555702358977654	0.1887029755915452	0.010282328829632224	0.15719827479428122
Dlgap5	0.0653109479138308	0.09871797981815016	0.5374994018929564	0.7854846722677211
Atg14	0.06724072354302901	0.19559790469776492	0.745003688132092	0.8944358500223656
Ktn1	0.0819503138088633	0.025494450464337678	0.023611588947437066	0.22133289537826917
Peli2	-0.4819069889982157	0.41643573403149003	0.2994590785982237	0.6195849637070084
Tmem260	-0.02382735197990371	0.05735353261927949	0.6950417158808282	0.8716135870954476
Otx2	0.7608430253422171	0.6264739236407627	0.2787859162361968	0.6010969063911007
Exoc5	-0.04915875434029093	0.03227847270261137	0.18826722605467772	0.5146759573193116
Ap5m1	0.03626606601019944	0.04617575285669797	0.4677893738481638	0.7452188519126077
Naa30	-0.027657976547658336	0.021472948176685994	0.2541185032428651	0.5804660739405559
Slc35f4	-0.07442817726893924	0.11840568474451207	0.5572134621185659	0.7969768208480361
Armh4	-0.16519747322596512	0.1317254949125028	0.2652413672157783	0.590381480661683
Tlr11	-0.07346994282812824	0.044037747754425025	0.15612066497675933	0.47222974597557094
Olfr738	0.008151783885832709	0.10583696124472378	0.9415930814605108	0.979823443889192
Ccnb1ip1	0.030099293311223005	0.05384622783666394	0.6002807077119858	0.8203737085967955
Parp2	0.045824266138280834	0.07322271546580965	0.5588865317056525	0.7979059725042009
Tep1	0.216231481467148	0.12301089097233446	0.13911282579202358	0.4485418613551671
Klhl33	0.10747079452580888	0.17574484936355164	0.5675906854331219	0.8022265407741909
Osgep	-0.09291918366669538	0.0495458902759446	0.11957856225303905	0.42362366068521323
Apex1	0.01960751169913877	0.04746753742690221	0.6966712078993007	0.8721447737813964
Pip4p1	0.04016240329427667	0.054675919266520205	0.49559437487071123	0.762321634966756
Pnp	0.03190558933012344	0.17500874145380393	0.8625016880555729	0.9476966655166408
Pnp2	0.40345951780960876	0.4146486198279283	0.3752338092650434	0.6807776268185156
Rnase10	0.013994651217588625	0.053473258747628906	0.8039817901374542	0.9248867761142836
Olfr750	0.022031728508126243	0.043510485402905634	0.6341389648161841	0.8380997143729085
Rnase4	0.4022603584827742	0.10151100525104959	0.01071363894371362	0.16129978631924394
Ang	0.6035123832075393	0.05629385384460062	0.00012232679119643684	0.02375379895032598
Rnase6	-0.17919140176319504	0.1482375900375828	0.280775337751422	0.6026158608477491
Rnase1	0.04938215152123915	0.6699491135296691	0.9440988837464817	0.9805282794834681
Rnase2b	-0.1415364640071046	0.05527646887250657	0.05061465224393043	0.3020041383560748
Ear14	-0.1315057886149086	0.03936716644631337	0.020541386218375368	0.21038707385854513
Mettl17	-0.01971643443547766	0.06371294708615562	0.7694546164421263	0.907390046836528
Slc39a2	-0.10759893675123366	0.14953456695463505	0.5040154239617118	0.7685093036900269
Ndrg2	0.10526037475153238	0.5434288596633763	0.8540364984081028	0.9441003982335393
Tppp2	0.11374981312934547	0.04719883355766127	0.06086307824788134	0.32228464399844325
Rnase13	0.14020392002086035	0.09160423076327158	0.18644093130834394	0.5125652811339155
Arhgef40	-0.15720652019056391	0.2305867043921516	0.525678593759113	0.781397276856009
Zfp219	0.10360551134889029	0.09897093566303805	0.34312235436718913	0.6573363819728825
Tmem253	-0.08455704385256091	0.16083602424989113	0.6215466326099728	0.8321939816980267
Hnrnpc	-0.05248600725464403	0.051281715603872284	0.3530204423162247	0.6653371315811845
Rpgrip1	0.007795190441768185	0.1841530571727628	0.9678740445453251	0.9886466840772258
Supt16	-0.004383501366116427	0.0463477797223632	0.9283229576368948	0.9747892277644354
Chd8	-0.07911804783669307	0.019890765074369363	0.010555638986819854	0.15964800374301832
Rab2b	-0.0010492818605740695	0.07816463177172499	0.9898086884098846	0.9964998433680756
Mettl3	0.1328973625599872	0.05810545544005507	0.07089918732561921	0.34328422507075346
Sall2	-0.3226925028071381	0.16074626581115778	0.10097250121564608	0.39619663365673996
Olfr1508	0.01252158676226929	0.07346736609908301	0.8713482175299334	0.9516199867648134
Olfr1507	0.10901522142769876	0.29474220313011135	0.726631190261061	0.8876692437337865
Trdj1	0.13873675376931058	0.1066491489716595	0.2500248007746069	0.5761485248314019
Trdj2	-0.022480674498594533	0.09237183615615918	0.8173871871683653	0.9300668850337361
Trdc	0.07073301621072303	0.35477359962011124	0.8498237861596352	0.9426236985112917
Traj59	-0.1600583174731978	0.11296302250702395	0.2156926836769256	0.5448233730892024
Traj56	0.01979558210242214	0.05197132985307406	0.7189284397472127	0.8839280055446376
Traj52	-0.09073923031988362	0.05223727545645658	0.14288552689587636	0.4549687258074312
Traj49	-0.011903479355856145	0.056267487798216255	0.8408095018760589	0.9385997851639266
Traj48	0.03671398128906983	0.059593056145884504	0.5648053150240331	0.8008278602036394
Traj47	-0.04032406711905476	0.05813857634697729	0.5188369447991064	0.7766694571820054
Traj45	0.015684623910527364	0.049317847528600064	0.763314850531346	0.9042176849970391
Traj44	0.007904858300969389	0.08153408034263952	0.9265311235129726	0.9747017968976999
Traj42	-0.010072086799049043	0.042553370812313716	0.822286253021724	0.9319280118466566
Traj41	0.06971424254340489	0.07499398234848922	0.3952458632011839	0.6970140137165319
Traj40	0.0019736094052971165	0.06493414330719605	0.9769287186951063	0.9921552280557985
Traj39	-0.23088629196236785	0.15944723782621986	0.20726747631261744	0.5359516112816954
Traj38	-0.05217081243615432	0.06343494495222819	0.44826236427626115	0.7307193712504558
Traj37	-0.32287486905770113	0.41708533190925373	0.4738535752540776	0.7488337579023538
Traj35	0.004009096672598744	0.20380185661401884	0.9850662582858778	0.9948908471798618
Traj34	-0.09446140398341707	0.22535089938115915	0.6924878123111817	0.8702393966722989
Traj33	-0.12456150727152682	0.03518598828227227	0.01656101728416745	0.1917450761008471
